Vrijeme,Vlažnost (%),Temperatura (°C),Tlak (hPa),Prosječna Vlažnost (%),Prosječna Temperatura (°C),Prosječni Tlak (hPa),Napon (V),Brzina vjetra (m/s)
23:23:55,74.4,21.0,1001.8,,,,0.41,0.11
23:28:56,72.3,21.0,1001.77,73.02,21.04,1001.8,0.5,2.06
23:33:56,72.5,21.0,1001.89,,,,0.43,0.69
23:38:56,71.9,21.0,1001.81,,,,0.4,0.01
23:43:56,71.5,21.0,1001.84,,,,0.43,0.59
23:48:57,72.3,21.0,1001.55,73.37,20.97,1001.85,0.4,0.0
23:53:57,71.7,20.9,1001.46,,,,0.37,0.0
23:58:57,71.4,20.9,1001.5,,,,0.4,0.01
00:03:57,71.8,20.9,1001.41,72.41,20.97,1001.7,0.39,0.0
00:08:58,70.3,21.1,1001.21,,,,0.46,1.28
00:13:58,68.7,21.1,1001.36,,,,0.41,0.2
00:18:58,66.2,21.3,1001.23,70.83,21.02,1001.53,0.48,1.57
00:23:58,63.7,21.4,1001.4,,,,0.49,1.86
00:28:58,62.5,21.5,1001.33,,,,0.49,1.86
00:33:59,64.7,21.4,1001.26,,,,0.49,1.86
00:38:59,61.6,21.5,1001.24,67.26,21.2,1001.37,0.44,0.79
00:43:59,64.4,21.4,1001.29,,,,0.44,0.89
00:48:59,64.1,21.5,1001.26,,,,0.43,0.69
00:54:00,62.6,21.4,1001.1,64.88,21.36,1001.27,0.37,0.0
00:59:00,60.6,21.4,1001.09,,,,0.36,0.0
01:04:00,60.5,21.4,1001.19,,,,0.4,0.0
01:09:00,60.0,21.3,1001.07,62.47,21.42,1001.22,0.39,0.0
01:14:00,59.2,21.3,1001.15,,,,0.43,0.59
01:19:01,57.8,21.4,1000.88,,,,0.43,0.59
01:24:01,57.2,21.5,1000.9,,,,0.49,1.77
01:29:01,56.9,21.6,1000.99,60.33,21.42,1001.12,0.38,0.0
01:34:01,54.9,21.9,1000.93,,,,0.38,0.0
01:39:02,56.1,21.8,1001.12,,,,0.43,0.69
01:44:02,55.2,21.8,1000.96,57.84,21.54,1001.03,0.37,0.0
01:49:02,55.2,22.0,1000.99,,,,0.45,0.98
01:54:02,51.5,22.3,1001.06,,,,0.46,1.18
01:59:02,51.0,22.3,1001.17,55.5,21.79,1001.01,0.42,0.3
02:04:03,53.0,22.5,1001.29,,,,0.54,2.74
02:09:03,51.3,22.4,1001.3,,,,0.37,0.0
02:14:03,54.6,22.2,1001.26,,,,0.33,0.0
02:19:03,55.9,22.1,1001.3,53.87,22.13,1001.11,0.53,2.55
02:24:04,51.0,22.4,1001.59,,,,0.37,0.0
02:29:04,53.4,22.2,1001.67,,,,0.37,0.0
02:34:04,54.8,21.9,1001.59,53.17,22.23,1001.32,0.47,1.38
02:39:04,54.1,21.8,1001.67,,,,0.45,0.98
02:44:05,55.3,22.1,1001.71,,,,0.37,0.0
02:49:05,55.6,22.0,1001.65,53.9,22.16,1001.5,0.58,3.62
02:54:05,54.8,22.2,1001.82,,,,0.37,0.0
02:59:05,53.8,22.3,1001.86,,,,0.46,1.28
03:04:05,53.2,22.4,1001.89,,,,0.46,1.18
03:09:06,53.1,22.4,1001.86,53.91,22.17,1001.67,0.45,1.08
03:14:06,52.7,22.3,1001.84,,,,0.44,0.79
03:19:06,53.5,22.2,1001.87,,,,0.37,0.0
03:24:06,54.6,22.0,1001.72,54.07,22.17,1001.79,0.43,0.69
03:29:07,54.0,22.0,1001.77,,,,0.4,0.01
03:34:07,52.5,22.0,1001.89,,,,0.39,0.0
03:39:07,55.2,22.0,1001.79,53.74,22.18,1001.83,0.44,0.89
03:44:07,56.0,22.0,1001.73,,,,0.43,0.59
03:49:07,56.1,22.0,1001.82,,,,0.42,0.5
03:54:08,54.7,21.9,1001.8,,,,0.38,0.0
03:59:08,55.6,21.9,1001.98,54.49,22.03,1001.81,0.42,0.3
04:04:08,56.1,21.8,1002.11,,,,0.38,0.0
04:09:08,56.1,21.9,1002.19,,,,0.37,0.0
04:14:09,57.6,21.7,1002.19,55.39,21.92,1001.93,0.42,0.5
04:19:09,56.1,21.7,1002.28,,,,0.43,0.69
04:24:09,57.0,21.8,1002.41,,,,0.37,0.0
04:29:09,56.6,21.7,1002.3,56.19,21.84,1002.08,0.38,0.0
04:34:09,58.2,21.5,1002.42,,,,0.36,0.0
04:39:10,59.1,21.4,1002.36,,,,0.42,0.4
04:44:10,56.2,21.3,1002.46,,,,0.34,0.0
04:49:10,59.0,21.2,1002.4,57.2,21.6,1002.27,0.44,0.79
04:54:10,57.2,21.2,1002.36,,,,0.4,0.0
04:59:11,58.8,21.0,1002.44,,,,0.37,0.0
05:04:11,59.0,20.9,1002.46,57.72,21.37,1002.39,0.38,0.0
05:09:11,60.4,20.8,1002.42,,,,0.38,0.0
05:14:11,59.4,21.3,1002.41,,,,0.44,0.89
05:19:11,58.8,21.3,1002.41,58.61,21.19,1002.41,0.42,0.3
05:24:12,59.3,21.6,1002.36,,,,0.45,1.08
05:29:12,56.7,21.7,1002.49,,,,0.4,0.0
05:34:12,55.4,21.7,1002.56,,,,0.45,1.08
05:39:12,55.5,21.7,1002.47,58.05,21.32,1002.43,0.42,0.5
05:44:13,55.2,21.8,1002.41,,,,0.38,0.0
05:49:13,57.8,21.7,1002.38,,,,0.43,0.59
05:54:13,57.9,21.7,1002.28,57.64,21.53,1002.42,0.44,0.79
05:59:13,57.8,21.6,1002.23,,,,0.37,0.0
06:04:13,57.4,21.5,1002.34,,,,0.37,0.0
06:09:14,57.6,21.6,1002.4,57.06,21.66,1002.39,0.38,0.0
06:14:14,55.6,21.7,1002.35,,,,0.42,0.5
06:19:14,54.6,21.9,1002.39,,,,0.44,0.79
06:24:14,54.2,21.9,1002.42,,,,0.42,0.5
06:29:15,56.1,21.9,1002.43,56.42,21.73,1002.37,0.43,0.59
06:34:15,55.3,21.8,1002.53,,,,0.37,0.0
06:39:15,56.1,21.7,1002.54,,,,0.37,0.0
06:44:15,55.4,21.7,1002.66,56.01,21.73,1002.43,0.37,0.0
06:49:16,56.4,21.6,1002.76,,,,0.37,0.0
06:54:16,60.7,21.2,1002.82,,,,0.37,0.0
06:59:16,58.1,21.1,1002.89,56.25,21.65,1002.58,0.38,0.0
07:04:16,58.7,21.0,1003.07,,,,0.37,0.0
07:09:16,62.0,20.9,1003.2,,,,0.38,0.0
07:14:17,65.3,20.6,1003.28,,,,0.37,0.0
07:19:17,66.8,20.6,1003.29,59.48,21.22,1002.82,0.38,0.0
07:24:17,55.6,22.3,1003.25,,,,0.46,1.28
07:29:17,49.6,24.5,1003.31,,,,0.44,0.79
07:34:18,48.5,25.7,1003.4,58.17,21.95,1003.13,0.4,0.01
07:39:18,46.4,27.0,1003.33,,,,0.49,1.86
07:44:18,44.7,28.1,1003.4,,,,0.45,1.08
07:49:18,44.4,28.5,1003.38,54.2,23.92,1003.29,0.43,0.69
07:54:19,45.4,28.0,1003.2,,,,0.42,0.5
07:59:19,42.9,29.6,1003.31,,,,0.38,0.0
08:04:19,45.1,28.2,1003.12,,,,0.37,0.0
08:09:19,41.9,29.8,1003.2,46.45,27.17,1003.3,0.41,0.2
08:14:20,40.5,31.2,1003.11,,,,0.36,0.0
08:19:20,39.3,30.5,1003.27,,,,0.38,0.0
08:24:20,37.2,33.5,1003.25,42.78,29.44,1003.26,0.42,0.4
08:29:20,34.8,34.4,1003.24,,,,0.38,0.0
08:34:21,34.0,35.3,1003.39,,,,0.41,0.11
08:39:21,33.6,35.7,1003.26,39.47,31.62,1003.23,0.38,0.0
08:44:21,32.7,37.6,1003.18,,,,0.43,0.69
08:49:21,30.8,38.1,1003.28,,,,0.39,0.0
08:54:22,31.0,37.3,1003.26,,,,0.38,0.0
08:59:22,30.1,40.3,1003.19,34.4,35.39,1003.24,0.36,0.0
09:04:22,29.5,40.0,1003.29,,,,0.51,2.16
09:09:22,29.6,40.0,1003.25,,,,0.41,0.11
09:14:23,29.5,39.4,1006.25,31.56,37.81,1003.56,0.37,0.0
09:19:23,28.8,42.9,1007.61,,,,0.4,0.01
09:24:23,28.0,41.2,1009.03,,,,0.37,0.0
09:29:24,28.8,40.5,1010.02,29.88,39.73,1005.24,0.42,0.3
09:34:24,27.7,41.5,1010.3,,,,0.38,0.0
09:39:24,27.5,41.3,1010.79,,,,0.42,0.4
09:44:24,27.5,41.9,1002.58,,,,0.44,0.89
09:49:25,28.6,39.0,1002.81,28.55,40.77,1006.63,0.41,0.11
09:54:25,31.8,35.5,1002.87,,,,0.39,0.0
09:59:25,35.4,32.6,1002.86,,,,0.42,0.3
10:04:25,36.4,31.2,1003.04,30.05,38.76,1006.19,0.41,0.2
10:09:26,37.1,30.2,1003.15,,,,0.39,0.0
10:14:26,39.5,29.8,1003.09,,,,0.42,0.4
10:19:26,41.1,29.1,1003.22,33.26,35.21,1004.47,0.42,0.4
10:24:26,41.3,28.3,1003.19,,,,0.47,1.38
10:29:27,44.2,28.3,1003.17,,,,0.4,0.01
10:34:27,44.7,27.9,1003.14,,,,0.4,0.01
10:39:27,44.4,27.8,1003.19,39.59,30.07,1003.05,0.36,0.0
10:44:27,43.6,27.7,1003.34,,,,0.43,0.59
10:49:28,44.2,27.6,1003.29,,,,0.41,0.2
10:54:28,45.1,27.3,1003.35,42.52,28.4,1003.21,0.37,0.0
10:59:28,48.3,27.2,1003.45,,,,0.38,0.0
11:04:28,46.6,27.2,1003.49,,,,0.37,0.0
11:09:29,45.8,27.1,1003.46,44.82,27.64,1003.31,0.43,0.59
11:14:29,47.3,26.7,1003.54,,,,0.4,0.0
11:19:29,43.7,26.6,1003.52,,,,0.37,0.0
11:24:29,48.3,26.6,1003.52,,,,0.44,0.79
11:29:30,46.1,26.6,1003.65,45.9,27.06,1003.41,0.39,0.0
11:34:30,47.1,26.6,1003.66,,,,0.44,0.79
11:39:30,45.6,26.8,1003.61,,,,0.39,0.0
11:44:30,44.7,27.0,1003.68,46.35,26.84,1003.56,0.44,0.89
11:49:31,44.9,26.9,1003.71,,,,0.41,0.2
11:54:31,45.2,26.9,1003.75,,,,0.38,0.0
11:59:31,44.1,27.0,1003.74,45.7,26.77,1003.64,0.38,0.0
12:04:31,43.9,27.3,1003.76,,,,0.38,0.0
12:09:32,43.9,27.3,1003.69,,,,0.36,0.0
12:14:32,44.2,27.4,1003.67,,,,0.37,0.0
12:19:32,44.9,27.4,1003.65,44.85,27.06,1003.69,0.42,0.4
12:24:32,43.6,27.4,1003.67,,,,0.48,1.57
12:29:33,44.8,27.2,1003.63,,,,0.43,0.59
12:34:33,44.8,27.2,1003.67,44.43,27.2,1003.69,0.36,0.0
12:39:33,46.0,27.3,1003.7,,,,0.38,0.0
12:44:33,42.9,27.5,1003.68,,,,0.37,0.0
12:49:33,44.5,27.5,1003.65,44.35,27.35,1003.68,0.4,0.01
12:54:34,45.0,27.6,1003.6,,,,0.37,0.0
12:59:34,44.8,27.6,1003.56,,,,0.45,0.98
13:04:34,45.5,27.9,1003.54,,,,0.35,0.0
13:09:34,44.0,27.8,1003.55,44.59,27.5,1003.63,0.36,0.0
13:14:35,44.3,27.8,1003.5,,,,0.37,0.0
13:19:35,42.5,27.9,1003.4,,,,0.43,0.59
13:24:35,42.7,27.6,1003.43,44.22,27.65,1003.56,0.42,0.3
13:29:35,42.2,27.8,1003.45,,,,0.43,0.59
13:34:36,43.8,27.8,1003.45,,,,0.37,0.0
13:39:36,43.3,27.7,1003.31,43.81,27.75,1003.48,0.41,0.11
13:44:36,43.1,27.8,1003.37,,,,0.38,0.0
13:49:36,41.3,27.9,1003.41,,,,0.38,0.0
13:54:37,42.5,28.0,1003.37,,,,0.37,0.0
13:59:37,39.8,27.9,1003.29,42.55,27.82,1003.42,0.36,0.0
14:04:37,39.6,27.8,1003.3,,,,0.37,0.0
14:09:37,40.5,27.7,1003.33,,,,0.37,0.0
14:14:38,40.6,27.7,1003.27,41.67,27.81,1003.36,0.38,0.0
14:19:38,40.7,27.7,1003.24,,,,0.37,0.0
14:24:38,40.3,27.7,1003.32,,,,0.37,0.0
14:29:38,41.3,27.8,1003.24,40.97,27.8,1003.31,0.37,0.0
14:34:39,40.6,27.9,1003.25,,,,0.37,0.0
14:39:39,40.0,27.8,1003.21,,,,0.41,0.2
14:44:39,40.7,27.8,1003.24,,,,0.4,0.0
14:49:39,40.4,27.7,1003.28,40.47,27.76,1003.27,0.4,0.0
14:54:40,42.9,27.8,1003.31,,,,0.45,1.08
14:59:40,42.4,27.9,1003.16,,,,0.38,0.0
15:04:40,42.0,27.7,1003.27,41.13,27.78,1003.25,0.42,0.3
15:09:40,40.1,27.7,1003.17,,,,0.37,0.0
15:14:41,41.7,27.8,1003.15,,,,0.38,0.0
15:19:41,42.0,27.8,1003.17,41.28,27.79,1003.22,0.4,0.0
15:24:41,42.5,27.7,1003.12,,,,0.37,0.0
15:29:41,42.8,27.7,1003.14,,,,0.38,0.0
15:34:42,41.7,27.8,1003.11,,,,0.38,0.0
15:39:42,42.9,27.7,1003.07,42.1,27.76,1003.19,0.35,0.0
15:44:42,40.5,27.6,1003.06,,,,0.37,0.0
15:49:42,40.1,27.6,1003.19,,,,0.39,0.0
15:54:42,41.6,27.6,1003.15,41.59,27.7,1003.13,0.4,0.0
15:59:43,41.5,27.7,1003.17,,,,0.4,0.0
