Vrijeme,Vlažnost (%),Temperatura (°C),Tlak (hPa),Prosječna Vlažnost (%),Prosječna Temperatura (°C),Prosječni Tlak (hPa),Napon (V),Brzina vjetra (m/s)
20:39:36,86.0,20.2,999.79,,,,0.36,0.0
20:44:36,84.6,19.6,999.97,82.46,20.29,1000.12,0.37,0.0
20:49:36,86.5,19.4,999.92,,,,0.37,0.0
20:54:36,87.1,19.2,999.89,,,,0.36,0.0
20:59:36,87.8,19.1,999.89,,,,0.37,0.0
21:04:37,89.1,19.6,1000.05,85.44,19.65,999.97,0.34,0.0
21:09:37,88.0,19.3,1000.23,,,,0.38,0.0
21:14:37,86.1,19.0,1000.33,,,,0.38,0.0
21:19:37,84.2,18.8,1000.35,86.52,19.37,1000.03,0.34,0.0
21:24:38,87.2,18.3,1000.47,,,,0.48,1.67
21:29:38,84.5,18.3,1000.26,,,,0.44,0.89
21:34:38,81.6,18.2,1000.19,86.21,18.92,1000.16,0.44,0.79
21:39:38,80.5,18.1,1000.21,,,,0.48,1.67
21:44:38,76.7,18.2,1000.13,,,,0.44,0.89
21:49:39,80.3,17.5,1000.04,,,,0.46,1.28
21:54:39,79.7,17.2,999.97,82.88,18.29,1000.23,0.44,0.89
21:59:39,79.3,17.2,999.81,,,,0.44,0.89
22:04:39,84.2,17.5,999.63,,,,0.47,1.47
22:09:39,75.0,17.6,999.66,80.9,17.81,1000.04,0.54,2.84
22:14:40,78.6,17.7,999.63,,,,0.46,1.28
22:19:40,74.9,17.5,999.58,,,,0.61,4.21
22:24:40,73.8,17.6,999.52,78.3,17.61,999.82,0.44,0.79
22:29:40,73.0,17.2,999.57,,,,0.48,1.57
22:34:40,74.2,17.3,999.76,,,,0.38,0.0
22:39:41,76.3,17.5,999.81,,,,0.36,0.0
22:44:41,76.6,17.6,999.82,76.59,17.47,999.69,0.38,0.0
22:49:41,79.7,17.4,999.93,,,,0.38,0.0
22:54:41,78.2,17.1,999.92,,,,0.35,0.0
22:59:42,77.7,17.1,1000.19,76.3,17.4,999.77,0.41,0.11
23:04:42,84.1,15.9,1000.71,,,,0.4,0.01
23:09:42,85.5,15.8,1000.98,,,,0.38,0.0
23:14:42,85.6,15.5,1001.0,79.09,16.84,1000.17,0.4,0.0
23:19:42,86.2,15.3,1001.21,,,,0.35,0.0
23:24:43,87.2,15.3,1001.15,,,,0.42,0.4
23:29:43,86.0,15.1,1001.06,,,,0.38,0.0
23:34:43,88.4,14.9,1000.98,83.86,15.94,1000.6,0.37,0.0
23:39:43,86.2,15.0,1000.94,,,,0.38,0.0
23:44:43,87.2,15.1,1000.7,,,,0.37,0.0
23:49:44,88.3,15.3,1000.66,86.47,15.32,1000.94,0.38,0.0
23:54:44,85.3,15.3,1000.79,,,,0.4,0.01
23:59:44,83.8,15.3,1000.94,,,,0.46,1.28
00:04:44,79.8,15.4,1000.78,85.84,15.2,1000.92,0.53,2.55
00:09:44,82.1,15.3,1000.86,,,,0.46,1.28
00:14:45,78.2,15.4,1000.79,,,,0.46,1.18
00:19:45,79.2,15.5,1000.7,,,,0.44,0.89
00:24:45,78.4,15.3,1000.38,82.85,15.29,1000.81,0.47,1.47
00:29:45,77.4,15.2,1000.31,,,,0.39,0.0
00:34:45,80.1,15.2,1000.2,,,,0.43,0.59
00:39:46,77.9,15.1,1000.11,80.22,15.3,1000.59,0.5,1.96
00:44:46,76.4,15.2,999.98,,,,0.46,1.28
00:49:46,77.4,15.2,1000.01,,,,0.43,0.59
00:54:46,75.4,15.3,999.97,78.25,15.27,1000.33,0.42,0.5
00:59:46,75.6,15.4,999.85,,,,0.48,1.67
01:04:47,75.1,15.6,999.82,,,,0.5,1.96
01:09:47,73.6,15.6,999.69,,,,0.42,0.5
01:14:47,75.4,15.5,999.81,76.43,15.33,1000.03,0.47,1.38
01:19:47,73.0,15.5,999.66,,,,0.44,0.79
01:24:47,72.6,15.5,999.63,,,,0.39,0.0
01:29:48,71.9,15.9,999.72,74.64,15.47,999.81,0.37,0.0
01:34:48,72.3,15.7,999.7,,,,0.48,1.57
01:39:48,73.0,15.5,999.59,,,,0.42,0.4
01:44:48,74.9,15.5,999.83,73.74,15.57,999.73,0.6,4.01
01:49:48,74.3,15.4,999.71,,,,0.45,0.98
01:54:49,75.2,15.4,999.78,,,,0.43,0.69
01:59:49,73.9,15.5,999.79,,,,0.47,1.47
02:04:49,73.5,15.4,999.78,73.46,15.53,999.72,0.44,0.89
02:09:49,74.2,15.2,999.66,,,,0.45,0.98
02:14:49,74.2,15.0,999.77,,,,0.53,2.64
02:19:50,76.7,15.1,999.85,74.22,15.37,999.75,0.4,0.0
02:24:50,77.8,15.1,999.96,,,,0.46,1.18
02:29:50,76.2,14.8,999.97,,,,0.43,0.59
02:34:50,77.3,14.7,1000.05,75.33,15.16,999.83,0.47,1.38
02:39:50,76.7,14.5,1000.14,,,,0.45,0.98
02:44:51,75.6,14.5,1000.28,,,,0.47,1.38
02:49:51,77.8,14.5,1000.17,,,,0.48,1.67
02:54:51,74.1,14.5,1000.08,76.06,14.79,999.96,0.42,0.5
02:59:51,76.0,14.5,1000.08,,,,0.42,0.4
03:04:51,79.0,14.4,1000.09,,,,0.46,1.28
03:09:52,78.5,14.5,999.98,76.9,14.6,1000.08,0.5,2.06
03:14:52,75.5,14.3,1000.0,,,,0.44,0.79
03:19:52,78.0,14.2,999.76,,,,0.44,0.89
03:24:52,77.4,14.2,999.74,76.86,14.41,1000.03,0.5,1.96
03:29:52,76.7,14.1,999.71,,,,0.37,0.0
03:34:53,78.3,14.2,999.67,,,,0.38,0.0
03:39:53,79.1,14.1,999.79,,,,0.42,0.4
03:44:53,78.1,14.1,999.79,77.66,14.26,999.89,0.42,0.4
03:49:53,77.9,14.1,999.73,,,,0.47,1.38
03:54:53,77.5,14.1,999.84,,,,0.43,0.69
03:59:54,75.2,14.1,999.84,77.37,14.15,999.79,0.46,1.18
04:04:54,78.7,14.1,999.79,,,,0.5,2.06
04:09:54,76.4,14.0,999.75,,,,0.43,0.59
04:14:54,80.0,14.0,999.72,77.79,14.09,999.76,0.48,1.67
04:19:54,77.2,13.9,999.66,,,,0.53,2.64
04:24:55,78.0,13.8,999.51,,,,0.53,2.64
04:29:55,78.7,13.9,999.55,,,,0.47,1.47
04:34:55,78.1,13.9,999.42,77.77,13.99,999.72,0.37,0.0
04:39:55,77.1,13.9,999.4,,,,0.42,0.4
04:44:55,74.9,13.8,999.43,,,,0.43,0.59
04:49:55,76.8,13.9,999.31,77.59,13.92,999.55,0.38,0.0
04:54:56,80.6,13.8,999.22,,,,0.39,0.0
04:59:56,83.1,13.6,999.19,,,,0.38,0.0
05:04:56,81.8,13.5,999.12,78.63,13.8,999.38,0.37,0.0
05:09:56,82.9,13.5,999.04,,,,0.39,0.0
05:14:56,83.3,13.5,999.1,,,,0.33,0.0
05:19:57,83.1,13.5,999.13,,,,0.42,0.4
05:24:57,76.0,13.8,999.17,79.96,13.68,999.24,0.4,0.01
05:29:57,76.0,13.9,999.15,,,,0.42,0.4
05:34:57,73.0,13.8,998.82,,,,0.47,1.38
05:39:57,73.0,13.7,998.75,79.28,13.66,999.07,0.52,2.35
05:44:58,72.6,13.7,998.78,,,,0.45,1.08
05:49:58,70.2,13.8,998.75,,,,0.57,3.43
05:54:58,70.5,13.8,998.78,76.06,13.7,998.95,0.45,0.98
05:59:58,70.2,13.7,998.81,,,,0.48,1.57
06:04:58,71.1,13.7,998.76,,,,0.42,0.5
06:09:59,72.0,13.7,998.54,,,,0.53,2.64
06:14:59,69.3,13.7,998.56,71.79,13.75,998.83,0.51,2.16
06:19:59,68.6,13.6,998.61,,,,0.44,0.89
06:24:59,66.4,13.7,998.79,,,,0.4,0.01
06:29:59,68.5,13.7,998.78,69.94,13.71,998.72,0.42,0.4
06:35:00,66.8,13.8,998.74,,,,0.46,1.28
06:40:00,65.7,13.7,998.67,,,,0.52,2.35
06:45:00,69.6,13.8,998.79,68.82,13.71,998.7,0.57,3.33
06:50:00,66.1,13.9,998.86,,,,0.45,0.98
06:55:00,67.2,13.8,998.77,,,,0.61,4.11
07:00:01,67.0,13.7,998.79,,,,0.52,2.45
07:05:01,65.6,13.8,999.05,67.15,13.75,998.74,0.46,1.18
07:10:01,64.1,13.7,998.87,,,,0.54,2.74
07:15:01,65.8,13.8,998.94,,,,0.55,3.04
07:20:01,65.4,13.9,999.2,66.33,13.79,998.87,0.47,1.38
07:25:01,64.7,13.8,999.42,,,,0.48,1.57
07:30:02,68.1,14.1,999.48,,,,0.38,0.0
07:35:02,68.7,14.1,999.42,66.27,13.86,999.08,0.54,2.74
07:40:02,65.1,14.2,999.65,,,,0.54,2.74
07:45:02,61.7,14.0,999.74,,,,0.56,3.13
07:50:02,63.0,14.0,999.95,,,,0.5,2.06
07:55:03,64.9,14.1,999.98,65.15,13.97,999.37,0.43,0.69
08:00:03,60.1,14.0,1000.02,,,,0.46,1.28
08:05:03,63.6,14.2,1000.1,,,,0.44,0.89
08:10:03,61.1,14.3,1000.32,64.1,14.08,999.81,0.53,2.64
08:15:03,62.3,14.4,1000.42,,,,0.35,0.0
08:20:04,61.5,14.5,1000.5,,,,0.49,1.86
08:25:04,59.7,14.5,1000.44,62.3,14.22,1000.11,0.46,1.18
08:30:04,60.0,14.5,1000.38,,,,0.51,2.16
08:35:04,60.8,14.9,1000.31,,,,0.49,1.86
08:40:04,59.9,14.7,1000.55,,,,0.56,3.13
08:45:05,60.1,14.7,1000.62,60.91,14.47,1000.3,0.51,2.16
08:50:05,60.9,15.5,1000.46,,,,0.5,2.06
08:55:05,55.0,15.9,1000.84,,,,0.55,2.94
09:00:05,56.1,15.5,1000.7,59.63,14.91,1000.52,0.42,0.4
09:05:05,57.8,15.2,1000.7,,,,0.43,0.59
09:10:06,58.5,15.1,1001.17,,,,0.53,2.55
09:15:06,49.7,19.1,1000.89,57.88,15.51,1000.66,0.4,0.01
09:20:06,55.5,16.2,1000.85,,,,0.51,2.16
09:25:06,55.3,15.6,1000.89,,,,0.49,1.86
09:30:06,56.1,15.5,1001.06,,,,0.53,2.64
09:35:06,56.6,15.3,1001.25,56.15,15.89,1000.82,0.61,4.21
09:40:07,59.2,15.2,1001.3,,,,0.5,2.06
09:45:07,57.7,15.1,1001.35,,,,0.52,2.45
09:50:07,58.9,15.1,1001.44,56.53,15.74,1001.09,0.43,0.69
09:55:07,57.4,15.2,1001.78,,,,0.44,0.79
10:00:07,53.8,16.6,1008.13,,,,0.5,1.96
10:05:07,56.7,16.6,1002.52,56.72,15.64,1002.06,0.48,1.57
10:10:08,53.8,16.9,1002.19,,,,0.49,1.86
10:15:08,54.0,16.6,1001.86,,,,0.59,3.72
10:20:08,52.4,17.2,1001.84,,,,0.53,2.64
10:25:08,53.0,17.3,1001.92,55.69,16.18,1002.37,0.45,0.98
10:30:08,53.1,17.6,1001.7,,,,0.44,0.79
10:35:08,52.3,17.8,1001.7,,,,0.55,3.04
10:40:09,52.1,17.5,1001.79,53.86,16.93,1002.54,0.46,1.18
10:45:09,52.1,17.9,1002.05,,,,0.42,0.4
10:50:09,51.2,18.0,1001.75,,,,0.52,2.45
10:55:09,51.0,17.7,1002.25,52.5,17.45,1001.9,0.44,0.89
11:00:09,50.7,17.9,1001.97,,,,0.42,0.5
11:05:10,50.9,17.5,1002.07,,,,0.48,1.67
11:10:10,51.0,17.7,1001.93,,,,0.49,1.86
11:15:10,51.2,17.8,1001.87,51.56,17.74,1001.91,0.47,1.47
11:20:10,51.0,18.1,1001.98,,,,0.45,0.98
11:25:10,50.6,17.7,1002.0,,,,0.48,1.67
11:30:11,52.2,17.7,1002.15,51.19,17.8,1002.0,0.58,3.62
11:35:11,51.9,17.3,1002.25,,,,0.42,0.5
11:40:11,52.6,17.9,1002.27,,,,0.41,0.2
11:45:11,52.4,18.1,1002.28,51.45,17.77,1002.08,0.46,1.28
11:50:11,50.8,17.9,1002.27,,,,0.38,0.0
11:55:12,50.6,18.0,1002.3,,,,0.5,2.06
12:00:12,50.0,18.4,1002.26,,,,0.44,0.79
12:05:12,50.9,18.0,1002.35,51.3,17.91,1002.16,0.54,2.84
12:10:12,49.6,18.1,1002.4,,,,0.49,1.86
12:15:12,50.7,18.2,1002.33,,,,0.48,1.57
12:20:13,52.0,17.9,1002.26,51.15,17.98,1002.3,0.44,0.89
12:25:13,52.0,17.5,1002.24,,,,0.48,1.67
12:30:13,53.1,17.2,1002.4,,,,0.56,3.13
12:35:13,53.1,17.0,1002.36,51.28,17.82,1002.32,0.49,1.86
12:40:14,53.1,16.9,1002.39,,,,0.37,0.0
12:45:14,52.3,17.1,1002.21,,,,0.43,0.69
12:50:14,54.0,16.9,1002.31,,,,0.55,2.94
12:55:14,53.2,16.7,1002.5,52.31,17.35,1002.32,0.41,0.11
13:00:14,54.1,16.7,1002.57,,,,0.45,1.08
13:05:15,51.4,16.7,1002.43,,,,0.37,0.0
13:10:15,54.7,16.5,1002.61,53.1,16.92,1002.4,0.57,3.43
13:15:15,53.0,16.5,1002.46,,,,0.51,2.25
13:20:15,57.3,16.5,1002.31,,,,0.45,0.98
13:25:15,55.0,16.7,1002.4,53.81,16.72,1002.42,0.45,0.98
13:30:16,54.3,16.8,1002.37,,,,0.44,0.89
13:35:16,53.5,16.8,1002.38,,,,0.43,0.69
13:40:16,53.8,16.7,1002.32,,,,0.44,0.79
13:45:16,53.5,16.8,1002.41,54.06,16.67,1002.43,0.47,1.47
13:50:16,53.3,16.7,1002.38,,,,0.47,1.47
13:55:17,53.5,16.7,1002.5,,,,0.43,0.59
14:00:17,53.6,16.6,1002.4,54.08,16.68,1002.39,0.47,1.47
14:05:17,55.0,16.7,1002.4,,,,0.42,0.5
14:10:17,54.0,16.5,1002.55,,,,0.57,3.43
14:15:17,54.4,16.3,1002.37,53.89,16.66,1002.41,0.45,0.98
14:20:18,54.5,16.3,1002.46,,,,0.43,0.69
14:25:18,53.9,16.3,1002.45,,,,0.51,2.16
14:30:18,54.2,16.5,1002.46,,,,0.42,0.4
14:35:18,55.2,16.4,1002.35,54.16,16.5,1002.44,0.38,0.0
14:40:18,56.3,16.5,1002.51,,,,0.46,1.18
14:45:19,54.7,16.5,1002.49,,,,0.55,3.04
14:50:19,55.5,16.5,1002.51,54.77,16.45,1002.46,0.56,3.13
14:55:19,53.5,16.6,1002.58,,,,0.45,1.08
15:00:19,54.5,16.5,1002.62,,,,0.44,0.89
15:05:19,53.1,16.7,1002.57,54.54,16.48,1002.5,0.47,1.38
15:10:20,52.2,16.8,1002.59,,,,0.53,2.64
15:15:20,53.8,16.9,1002.55,,,,0.4,0.01
15:20:20,54.0,16.9,1002.61,,,,0.4,0.01
15:25:20,52.6,17.0,1002.58,54.02,16.69,1002.54,0.4,0.01
15:30:20,53.5,17.2,1002.65,,,,0.49,1.77
15:35:21,51.5,17.1,1002.72,,,,0.38,0.0
15:40:21,52.7,17.3,1002.53,53.14,16.9,1002.6,0.44,0.89
15:45:21,52.1,17.4,1002.55,,,,0.42,0.3
15:50:21,51.8,17.1,1002.58,,,,0.4,0.01
15:55:22,51.9,17.0,1002.58,52.61,17.07,1002.59,0.4,0.0
16:00:22,52.6,17.2,1002.62,,,,0.37,0.0
16:05:22,51.5,17.2,1002.61,,,,0.38,0.0
16:10:22,51.5,17.2,1002.68,,,,0.42,0.5
16:15:22,53.0,17.4,1002.72,52.21,17.21,1002.61,0.44,0.89
16:20:23,51.5,17.2,1002.65,,,,0.37,0.0
16:25:23,51.7,17.2,1002.67,,,,0.38,0.0
16:30:23,51.6,17.4,1002.71,51.92,17.23,1002.64,0.38,0.0
16:35:23,51.8,17.4,1002.66,,,,0.38,0.0
16:40:23,53.4,17.5,1002.76,,,,0.37,0.0
16:45:24,54.0,17.6,1002.88,52.26,17.33,1002.7,0.39,0.0
16:50:24,52.7,17.5,1002.78,,,,0.37,0.0
16:55:24,52.3,17.3,1002.75,,,,0.38,0.0
17:00:24,53.7,17.2,1002.79,,,,0.37,0.0
17:05:24,54.6,17.2,1002.78,52.73,17.35,1002.74,0.39,0.0
17:10:25,54.3,17.2,1002.87,,,,0.4,0.0
17:15:25,53.4,17.3,1002.98,,,,0.34,0.0
17:20:25,53.9,17.1,1002.85,53.41,17.33,1002.81,0.37,0.0
17:25:25,52.8,17.0,1003.02,,,,0.36,0.0
17:30:26,55.8,17.1,1003.01,,,,0.38,0.0
17:35:26,54.5,16.8,1003.03,53.8,17.17,1002.89,0.38,0.0
17:40:26,57.0,16.8,1003.09,,,,0.37,0.0
17:45:26,56.0,16.9,1003.02,,,,0.36,0.0
17:50:26,57.8,16.8,1003.18,,,,0.37,0.0
17:55:27,56.0,16.9,1003.11,55.15,16.99,1002.98,0.38,0.0
18:00:27,56.5,16.8,1003.28,,,,0.37,0.0
18:05:27,55.3,16.8,1003.4,,,,0.39,0.0
18:10:27,55.3,16.6,1003.56,55.7,16.85,1003.17,0.37,0.0
18:15:27,55.3,16.6,1003.51,,,,0.37,0.0
