Vrijeme,Vlažnost (%),Temperatura (°C),Tlak (hPa),Prosječna Vlažnost (%),Prosječna Temperatura (°C),Prosječni Tlak (hPa),Napon (V),Brzina vjetra (m/s)
18:01:15,71.1,20.1,1009.95,69.11,20.31,1010.08,0.36,0.0
18:06:15,71.6,20.1,1009.91,,,,0.41,0.11
18:11:16,72.5,20.1,1009.81,,,,0.38,0.0
18:16:16,73.0,19.9,1009.85,70.56,20.14,1010.0,0.31,0.0
18:21:16,72.5,19.8,1009.83,,,,0.39,0.0
18:26:16,73.6,19.7,1009.79,,,,0.39,0.0
18:31:17,74.4,19.7,1009.89,,,,0.38,0.0
18:36:17,74.5,19.6,1009.83,72.31,19.92,1009.91,0.4,0.01
18:41:17,75.2,19.6,1009.83,,,,0.39,0.0
18:46:17,75.6,19.4,1009.95,,,,0.4,0.01
18:51:17,76.7,19.3,1009.89,73.96,19.72,1009.86,0.38,0.0
18:56:18,77.8,19.2,1009.9,,,,0.35,0.0
19:01:18,78.6,19.1,1009.86,,,,0.37,0.0
19:06:18,78.7,19.1,1009.76,75.76,19.45,1009.85,0.38,0.0
19:11:18,78.8,19.1,1009.81,,,,0.39,0.0
19:16:19,78.8,19.0,1009.85,,,,0.4,0.0
19:21:19,79.3,19.0,1009.77,,,,0.38,0.0
19:26:19,79.4,18.9,1009.75,77.89,19.17,1009.85,0.41,0.2
19:31:19,79.7,18.9,1009.72,,,,0.38,0.0
19:36:19,79.5,18.8,1009.69,,,,0.41,0.2
19:41:20,80.5,18.8,1009.55,79.11,18.99,1009.77,0.38,0.0
19:46:20,80.0,18.7,1009.62,,,,0.36,0.0
19:51:20,80.6,18.6,1009.65,,,,0.36,0.0
19:56:20,81.3,18.5,1009.74,79.79,18.83,1009.71,0.4,0.01
20:01:21,81.4,18.4,1009.8,,,,0.38,0.0
20:06:21,81.6,18.3,1009.76,,,,0.35,0.0
20:11:21,82.3,18.3,1009.71,,,,0.4,0.0
20:16:21,82.1,18.3,1009.69,80.9,18.56,1009.7,0.41,0.11
20:21:21,82.6,18.3,1009.69,,,,0.38,0.0
20:26:22,82.8,18.2,1009.72,,,,0.35,0.0
20:31:22,83.4,18.1,1009.75,81.81,18.37,1009.71,0.38,0.0
20:36:22,83.3,18.1,1009.66,,,,0.37,0.0
20:41:22,83.4,18.0,1009.7,,,,0.41,0.11
20:46:23,83.6,18.0,1009.57,82.65,18.2,1009.7,0.39,0.0
20:51:23,84.0,18.0,1009.66,,,,0.4,0.0
20:56:23,84.6,17.8,1009.58,,,,0.41,0.11
21:01:23,84.5,17.7,1009.52,,,,0.39,0.0
21:06:23,85.6,17.6,1009.48,83.78,17.98,1009.65,0.4,0.0
21:11:24,86.3,17.5,1009.42,,,,0.39,0.0
21:16:24,86.0,17.5,1009.4,,,,0.41,0.2
21:22:26,86.1,17.5,1009.32,84.74,17.77,1009.53,0.45,0.98
21:27:26,86.6,17.6,1009.31,,,,0.37,0.0
21:46:34,86.2,17.5,1009.11,,,,0.43,0.59
22:13:37,86.5,17.4,1009.11,85.64,17.61,1009.39,0.36,0.0
22:18:37,86.7,17.3,1009.07,,,,0.41,0.11
23:01:52,86.8,17.3,1009.37,,,,0.37,0.0
23:24:37,87.2,17.3,1009.24,,,,0.39,0.0
23:32:21,89.3,17.2,1009.21,86.77,17.41,1009.28,0.35,0.0
23:38:16,90.2,17.2,1009.13,,,,0.42,0.5
23:43:16,90.2,17.1,1009.15,,,,0.39,0.0
23:48:56,90.6,17.1,1009.04,88.03,17.3,1009.17,0.39,0.0
00:32:02,90.2,17.2,1008.65,,,,0.41,0.11
