Vrijeme,Vlažnost (%),Temperatura (°C),Tlak (hPa),Prosječna Vlažnost (%),Prosječna Temperatura (°C),Prosječni Tlak (hPa),Napon (V),Brzina vjetra (m/s)
02:12:44,82.6,12.1,1005.4,,,,0.41,0.2
02:17:44,81.2,12.2,1005.32,80.56,12.33,1005.33,0.38,0.0
02:22:44,78.2,12.5,1005.29,,,,0.37,0.0
02:27:44,75.5,12.9,1005.42,,,,0.4,0.01
02:32:44,79.5,12.6,1005.34,79.9,12.41,1005.35,0.37,0.0
02:37:44,78.9,12.5,1005.33,,,,0.38,0.0
02:42:45,76.3,12.9,1005.26,,,,0.4,0.0
02:47:45,74.8,13.3,1005.22,,,,0.39,0.0
02:52:45,74.9,13.4,1005.18,78.42,12.65,1005.34,0.37,0.0
02:57:45,71.3,13.6,1005.14,,,,0.4,0.0
03:02:45,71.1,13.7,1005.1,,,,0.36,0.0
03:07:46,69.1,13.9,1005.17,74.96,13.13,1005.25,0.34,0.0
03:12:46,68.9,14.1,1005.12,,,,0.36,0.0
03:17:46,67.5,14.2,1005.04,,,,0.38,0.0
03:22:46,67.1,14.2,1005.1,71.99,13.58,1005.17,0.37,0.0
03:27:46,66.2,14.3,1005.08,,,,0.37,0.0
03:32:47,66.6,14.3,1005.08,,,,0.39,0.0
03:37:47,70.1,14.3,1005.07,,,,0.38,0.0
03:42:47,72.2,14.2,1005.09,69.01,14.08,1005.11,0.36,0.0
03:47:47,73.1,14.0,1005.04,,,,0.38,0.0
03:52:47,73.4,13.8,1005.12,,,,0.38,0.0
03:57:48,74.1,13.7,1005.12,69.92,14.11,1005.09,0.37,0.0
04:02:48,75.0,13.5,1005.08,,,,0.36,0.0
04:07:48,75.0,13.6,1005.19,,,,0.39,0.0
04:12:48,75.8,13.5,1005.13,72.15,13.92,1005.1,0.37,0.0
04:17:48,76.9,13.3,1005.11,,,,0.32,0.0
04:22:49,75.5,13.4,1005.16,,,,0.36,0.0
04:27:49,73.8,13.6,1005.18,,,,0.36,0.0
04:32:49,76.5,13.4,1005.12,74.91,13.58,1005.12,0.37,0.0
04:37:49,75.3,13.3,1005.06,,,,0.37,0.0
04:42:49,72.8,13.6,1005.13,,,,0.37,0.0
04:47:50,74.3,13.5,1005.06,75.09,13.47,1005.12,0.39,0.0
04:52:50,71.7,13.7,1005.1,,,,0.38,0.0
04:57:50,74.2,13.7,1005.16,,,,0.36,0.0
05:02:50,75.3,13.7,1005.28,74.63,13.52,1005.14,0.37,0.0
05:07:50,75.5,13.7,1005.25,,,,0.38,0.0
05:12:51,76.1,13.8,1005.34,,,,0.38,0.0
05:17:51,75.5,13.7,1005.3,,,,0.37,0.0
05:22:51,76.5,13.8,1005.28,74.72,13.65,1005.18,0.36,0.0
05:27:51,76.2,13.7,1005.34,,,,0.38,0.0
05:32:51,78.0,13.7,1005.36,,,,0.37,0.0
05:37:52,77.3,13.6,1005.43,75.63,13.71,1005.28,0.38,0.0
05:42:52,77.8,13.5,1005.57,,,,0.37,0.0
05:47:52,77.5,13.5,1005.62,,,,0.37,0.0
05:52:52,75.8,13.5,1005.68,76.62,13.65,1005.42,0.37,0.0
05:57:52,75.9,13.6,1005.71,,,,0.38,0.0
06:02:53,66.8,13.8,1005.75,,,,0.38,0.0
06:07:53,64.1,14.2,1005.79,,,,0.38,0.0
06:12:53,60.7,14.6,1005.81,73.01,13.77,1005.55,0.4,0.01
06:17:53,55.5,14.9,1005.78,,,,0.39,0.0
06:22:53,55.0,15.0,1005.89,,,,0.42,0.5
06:27:54,55.1,15.1,1005.91,66.42,14.17,1005.75,0.34,0.0
06:32:54,55.3,15.2,1005.97,,,,0.44,0.89
06:37:54,55.3,15.1,1006.03,,,,0.42,0.3
06:42:54,55.7,15.1,1006.05,59.94,14.66,1005.87,0.38,0.0
06:47:54,58.8,15.1,1006.07,,,,0.41,0.2
06:52:55,56.8,15.1,1006.19,,,,0.38,0.0
06:57:55,61.0,15.0,1006.23,,,,0.39,0.0
07:02:55,61.4,15.0,1006.38,56.99,15.06,1005.99,0.36,0.0
07:07:55,59.4,15.0,1006.36,,,,0.39,0.0
07:12:55,59.9,14.9,1006.44,,,,0.39,0.0
07:17:56,58.3,14.8,1006.46,58.19,15.03,1006.22,0.37,0.0
07:22:56,58.5,14.9,1006.61,,,,0.36,0.0
07:27:56,60.3,15.1,1006.63,,,,0.39,0.0
07:32:56,59.1,15.1,1006.73,59.35,15.0,1006.41,0.38,0.0
07:37:56,59.4,15.1,1006.86,,,,0.37,0.0
07:42:56,59.6,15.0,1006.92,,,,0.38,0.0
07:47:57,63.4,14.8,1007.01,,,,0.37,0.0
07:52:57,65.1,14.6,1007.07,60.3,14.93,1006.64,0.36,0.0
07:57:57,66.2,14.6,1007.04,,,,0.39,0.0
08:02:57,67.6,14.4,1007.06,,,,0.39,0.0
08:07:57,67.8,14.6,1007.05,62.7,14.82,1006.9,0.38,0.0
08:12:58,69.1,14.4,1007.01,,,,0.38,0.0
08:17:58,68.3,14.4,1007.08,,,,0.41,0.11
08:22:58,74.8,14.4,1007.11,66.13,14.63,1007.02,0.37,0.0
08:27:58,74.0,14.3,1007.1,,,,0.39,0.0
08:32:58,75.4,14.4,1007.04,,,,0.4,0.0
08:37:59,75.5,14.5,1007.06,,,,0.39,0.0
08:42:59,74.9,14.7,1006.99,71.36,14.47,1007.06,0.4,0.0
08:47:59,78.5,14.9,1006.85,,,,0.39,0.0
08:52:59,75.8,15.2,1006.9,,,,0.39,0.0
08:58:00,74.2,15.3,1006.98,74.05,14.65,1007.01,0.38,0.0
09:03:00,74.9,15.5,1007.04,,,,0.38,0.0
09:08:00,77.4,15.8,1007.32,,,,0.39,0.0
09:13:00,71.9,18.4,1007.15,75.25,15.3,1007.04,0.38,0.0
09:18:00,64.2,19.8,1007.22,,,,0.38,0.0
09:23:01,60.5,19.5,1007.13,,,,0.35,0.0
09:28:01,58.4,18.9,1007.82,,,,0.35,0.0
09:33:01,58.2,18.6,1016.88,69.4,17.19,1007.14,0.37,0.0
09:38:01,58.6,19.4,1007.81,,,,0.39,0.0
09:43:01,52.9,22.1,1007.26,,,,0.37,0.0
09:48:02,54.6,20.9,1007.41,63.16,18.89,1008.3,0.37,0.0
09:53:02,59.5,19.5,1007.37,,,,0.3,0.0
09:58:02,54.4,19.5,1007.24,,,,0.38,0.0
10:03:02,52.8,19.3,1007.39,57.41,19.75,1008.35,0.38,0.0
10:08:03,52.2,18.7,1007.18,,,,0.36,0.0
10:13:03,54.1,18.5,1007.13,,,,0.38,0.0
10:18:03,56.9,18.2,1007.15,,,,0.38,0.0
10:23:03,56.5,18.3,1007.08,55.25,19.44,1008.28,0.37,0.0
10:28:03,53.5,18.5,1007.22,,,,0.38,0.0
10:33:04,50.4,18.7,1007.29,,,,0.38,0.0
10:38:04,51.6,19.0,1007.27,54.19,18.82,1007.23,0.37,0.0
10:43:04,47.4,19.7,1007.45,,,,0.37,0.0
10:48:04,54.6,20.2,1007.4,,,,0.37,0.0
10:53:04,46.9,19.8,1007.34,52.41,18.96,1007.25,0.37,0.0
10:58:05,47.0,20.1,1007.32,,,,0.37,0.0
11:03:05,52.0,19.9,1007.21,,,,0.37,0.0
11:08:05,47.9,19.0,1007.23,,,,0.37,0.0
11:13:05,47.9,19.4,1007.3,49.92,19.43,1007.28,0.42,0.4
11:18:06,47.9,19.1,1007.2,,,,0.42,0.5
11:23:06,47.2,18.9,1007.35,,,,0.38,0.0
11:28:06,53.1,18.7,1007.32,49.19,19.48,1007.31,0.38,0.0
11:33:06,49.2,18.9,1007.4,,,,0.37,0.0
11:38:06,53.1,18.5,1007.41,,,,0.42,0.4
11:43:07,52.7,18.5,1007.55,49.8,19.1,1007.33,0.37,0.0
11:48:07,50.8,18.3,1007.53,,,,0.47,1.38
